"","VendorID","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","RatecodeID","store_and_fwd_flag","PULocationID","DOLocationID","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge","airport_fee"
"82",2,2023-01-21 11:08:46,2023-01-21 11:19:08,1,2.33,1,"N",230,158,1,12.8,0,0.5,3.36,0,1,20.16,2.5,0
"83",2,2022-12-31 23:59:59,2023-01-01 00:21:14,3,6.49,1,"N",68,116,1,29.6,1,0.5,6.92,0,1,41.52,2.5,0
"84",2,2023-01-16 04:53:07,2023-01-16 05:15:08,NA,5.34,NA,NA,13,142,0,30.28,0,0.5,5.14,0,1,39.42,NA,NA
"85",2,2023-01-05 16:06:13,2023-01-05 16:26:31,2,3.92,1,"N",236,107,1,23.3,1,0.5,5.66,0,1,33.96,2.5,0
"86",2,2023-01-24 07:07:27,2023-01-24 07:38:49,3,2.91,1,"N",113,141,1,27.5,0,0.5,7.88,0,1,39.38,2.5,0
"87",2,2023-01-11 08:32:26,2023-01-11 08:44:05,2,1.7,1,"N",75,237,1,12.8,0,0.5,3.36,0,1,20.16,2.5,0
"88",2,2023-01-13 19:12:06,2023-01-13 19:16:58,1,0.89,1,"N",113,4,2,7.2,1,0.5,0,0,1,12.2,2.5,0
"89",1,2023-01-01 11:34:49,2023-01-01 12:13:28,NA,18.5,NA,NA,132,41,0,70,1.25,0.5,15.86,6.55,1,95.16,NA,NA
"90",1,2023-01-15 18:30:01,2023-01-15 18:37:19,1,1.3,1,"N",142,50,3,9.3,3.5,0.5,0,0,1,14.3,2.5,0
"91",2,2023-01-02 18:27:13,2023-01-02 18:43:21,5,2.75,1,"N",68,148,1,17.7,1,0.5,2,0,1,24.7,2.5,0
"92",2,2023-01-31 14:25:21,2023-01-31 14:32:24,1,1.38,1,"N",107,229,1,9.3,2.5,0.5,1,0,1,16.8,2.5,0
"93",2,2023-01-28 05:58:07,2023-01-28 06:10:26,1,1.46,1,"N",48,233,1,12.8,0,0.5,1,0,1,17.8,2.5,0
"94",2,2023-01-27 08:18:39,2023-01-27 08:37:58,1,9.54,1,"N",170,138,1,38,5,0.5,5,6.55,1,58.55,2.5,0
"95",1,2023-01-30 16:26:38,2023-01-30 16:44:10,1,5.4,1,"N",142,116,1,24.7,3.5,0.5,0,0,1,29.7,2.5,0
"96",2,2023-01-26 08:48:08,2023-01-26 08:49:54,1,0.23,1,"N",166,166,1,4.4,0,0.5,1.18,0,1,7.08,0,0
"97",2,2023-01-07 17:40:32,2023-01-07 17:48:00,5,0.69,1,"N",164,234,2,8.6,1,0.5,0,0,1,13.6,2.5,0
"98",1,2023-01-23 14:38:03,2023-01-23 14:54:04,2,7.3,1,"N",239,127,1,29.6,5,0.5,5,0,1,41.1,2.5,0
"99",1,2023-01-19 00:48:20,2023-01-19 01:10:11,2,12,1,"N",161,138,1,47.8,8.5,0.5,12.85,6.55,1,77.2,2.5,0
"100",2,2023-01-04 10:22:20,2023-01-04 10:38:28,1,2.45,1,"N",237,50,2,17,0,0.5,0,0,1,21,2.5,0
"101",2,2023-01-24 10:21:35,2023-01-24 10:38:22,2,2,1,"N",170,113,1,15.6,0,0.5,3.92,0,1,23.52,2.5,0
"102",2,2023-01-20 12:44:36,2023-01-20 13:02:15,3,4.33,1,"N",233,148,1,21.9,2.5,0.5,5.68,0,1,34.08,2.5,0
"103",2,2023-01-29 14:43:19,2023-01-29 14:49:18,2,1.22,1,"N",137,113,1,8.6,0,0.5,2.52,0,1,15.12,2.5,0
"104",1,2023-01-07 14:27:21,2023-01-07 14:40:07,1,1.7,1,"N",148,249,1,12.8,2.5,0.5,3.35,0,1,20.15,2.5,0
"105",2,2023-01-14 12:29:41,2023-01-14 12:36:00,1,0.76,1,"N",100,246,1,7.9,0,0.5,2.38,0,1,14.28,2.5,0
"106",1,2023-01-21 02:13:35,2023-01-21 02:17:04,1,0.5,1,"N",186,68,1,5.8,2.5,0.5,1.95,0,1,11.75,2.5,0
"107",2,2023-01-26 17:15:24,2023-01-26 17:35:30,1,4.27,1,"N",161,202,1,23.3,1,0.5,5.66,0,1,33.96,2.5,0
"108",2,2023-01-10 13:32:16,2023-01-10 13:42:26,1,1.09,1,"N",237,230,2,10.7,2.5,0.5,0,0,1,17.2,2.5,0
"109",2,2023-01-09 02:05:31,2023-01-09 02:17:20,1,2.34,1,"N",263,238,1,14.2,0,0.5,2.73,0,1,20.93,2.5,0
"110",2,2023-01-14 17:42:58,2023-01-14 17:59:30,1,5.13,1,"N",263,226,1,22.6,1,0.5,5.52,0,1,33.12,2.5,0
"111",2,2023-01-30 04:03:54,2023-01-30 04:12:39,1,1.69,1,"N",142,68,1,10.7,0,0.5,2.94,0,1,17.64,2.5,0
"112",2,2023-01-30 13:47:59,2023-01-30 14:06:15,1,3.62,1,"N",162,238,1,19.8,2.5,0.5,5.26,0,1,31.56,2.5,0
"113",2,2023-01-18 05:32:04,2023-01-18 05:42:26,1,1.19,1,"N",68,113,2,10.7,0,0.5,0,0,1,14.7,2.5,0
"114",2,2023-01-09 13:38:06,2023-01-09 13:48:29,2,1.32,1,"N",239,143,1,11.4,2.5,0.5,1.79,0,1,19.69,2.5,0
"115",2,2023-01-03 11:48:19,2023-01-03 12:05:23,6,1.03,1,"N",162,48,1,14.9,2.5,0.5,4.28,0,1,25.68,2.5,0
"116",2,2023-01-30 05:43:25,2023-01-30 05:55:20,2,1.78,1,"N",164,211,1,12.8,0,0.5,3.36,0,1,20.16,2.5,0
"117",2,2023-01-09 02:17:25,2023-01-09 02:36:58,1,2.75,1,"N",48,140,2,19.1,0,0.5,0,0,1,23.1,2.5,0
"118",2,2023-01-09 03:30:24,2023-01-09 03:30:33,1,0,5,"N",145,145,1,84,0,0,18.31,6.55,1,109.86,0,0
"119",1,2023-01-25 12:53:14,2023-01-25 13:15:12,0,3,1,"N",148,170,1,18.4,5,0.5,3.73,0,1,28.63,2.5,0
"120",1,2023-01-09 05:12:19,2023-01-09 05:26:00,1,2,1,"N",113,161,2,12.1,2.5,0.5,0,0,1,16.1,2.5,0
"121",2,2023-01-02 14:49:45,2023-01-02 15:13:01,1,6.29,1,"N",238,159,4,-30.3,0,-0.5,0,0,-1,-34.3,-2.5,0
"122",2,2023-01-27 06:14:08,2023-01-27 06:22:15,2,1.43,1,"N",237,262,1,10,0,0.5,2.1,0,1,16.1,2.5,0
"123",2,2023-01-20 15:32:27,2023-01-20 16:00:26,1,4.33,1,"N",113,255,1,26.8,1,0.5,6.36,0,1,38.16,2.5,0
"124",2,2023-01-27 19:56:10,2023-01-27 20:05:40,1,2.45,1,"N",79,229,1,12.8,1,0.5,3,0,1,20.8,2.5,0
"125",2,2023-01-07 06:06:33,2023-01-07 06:14:06,2,1.41,1,"N",186,48,1,9.3,0,0.5,2.66,0,1,15.96,2.5,0
"126",2,2023-01-20 01:27:46,2023-01-20 02:02:25,1,18.37,3,"N",233,1,1,92.3,0,0,22.9,21.21,1,137.41,0,0
"127",2,2023-01-20 14:54:10,2023-01-20 14:58:51,1,0.58,1,"N",161,170,1,6.5,2.5,0.5,3.9,0,1,16.9,2.5,0
"128",1,2023-01-18 02:58:47,2023-01-18 03:12:53,1,2,1,"N",141,230,1,14.9,2.5,0.5,3.75,0,1,22.65,2.5,0
"129",2,2023-01-09 12:30:34,2023-01-09 12:40:15,1,1.3,1,"N",238,142,1,10.7,2.5,0.5,3.44,0,1,20.64,2.5,0
"130",2,2023-01-13 18:05:05,2023-01-13 18:20:46,6,1.96,1,"N",100,264,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
"131",2,2023-01-05 15:15:30,2023-01-05 15:22:13,1,1.66,1,"N",161,142,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
"132",2,2023-01-11 13:11:42,2023-01-11 13:18:21,1,0.57,1,"N",186,164,2,7.9,2.5,0.5,0,0,1,14.4,2.5,0
"133",2,2023-01-17 06:48:11,2023-01-17 06:54:01,1,0.83,1,"N",234,170,1,7.2,0,0.5,5,0,1,16.2,2.5,0
"134",2,2023-01-09 04:09:05,2023-01-09 04:42:21,2,10.81,1,"N",239,138,1,49.2,5,0.5,12.95,6.55,1,77.7,2.5,0
"135",1,2023-01-23 11:49:14,2023-01-23 11:59:25,1,2,1,"N",162,234,1,12.1,5,0.5,2,0,1,20.6,2.5,0
"136",2,2023-01-28 08:06:20,2023-01-28 08:15:11,6,4.75,1,"N",132,219,1,19.8,0,0.5,3,0,1,25.55,0,1.25
"137",2,2023-01-07 15:40:37,2023-01-07 15:53:59,2,1.59,1,"N",79,144,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
"138",2,2023-01-13 14:45:50,2023-01-13 14:59:21,1,2.99,1,"N",68,239,1,15.6,2.5,0.5,2,0,1,24.1,2.5,0
"139",2,2023-01-26 13:19:24,2023-01-26 13:37:54,1,4.37,1,"N",140,232,1,24.7,2.5,0.5,2,0,1,33.2,2.5,0
"140",2,2023-01-27 04:31:55,2023-01-27 04:45:08,4,2.28,1,"N",264,246,1,14.9,0,0.5,3.78,0,1,22.68,2.5,0
"141",1,2023-01-27 20:35:52,2023-01-27 20:58:35,2,5.7,1,"N",164,17,1,26.1,3.5,0.5,6.2,0,1,37.3,2.5,0
"142",2,2023-01-03 11:59:59,2023-01-03 12:06:25,1,2.44,1,"N",140,137,1,12.1,2.5,0.5,3.72,0,1,22.32,2.5,0
"143",2,2023-01-24 18:49:27,2023-01-24 18:57:26,2,1.37,1,"N",79,45,1,10,1,0.5,2.5,0,1,17.5,2.5,0
"144",2,2023-01-31 16:21:32,2023-01-31 16:30:43,1,2.64,1,"N",107,141,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
"145",1,2023-01-23 13:42:46,2023-01-23 13:54:06,1,1.4,1,"N",231,232,1,11.4,5,0.5,3.55,0,1,21.45,2.5,0
"146",2,2023-01-25 06:10:55,2023-01-25 06:13:14,1,0.42,1,"N",113,90,1,4.4,0,0.5,2.1,0,1,10.5,2.5,0
"147",2,2022-12-31 23:25:50,2023-01-01 00:14:10,1,30.54,4,"N",125,265,4,161.2,1,0.5,0,0,1,166.2,2.5,0
"148",2,2023-01-15 10:55:32,2023-01-15 11:03:34,2,1.24,1,"N",164,170,1,9.3,0,0.5,2,0,1,15.3,2.5,0
"149",1,2023-01-26 08:35:11,2023-01-26 08:49:13,1,1.1,1,"N",142,163,1,12.1,2.5,0.5,2.41,0,1,18.51,2.5,0
"150",2,2023-01-24 13:56:16,2023-01-24 14:20:47,1,3.7,1,"N",234,239,1,24,2.5,0.5,4.58,0,1,35.08,2.5,0
"151",2,2023-01-09 18:06:28,2023-01-09 18:24:52,1,8.33,1,"N",132,63,2,33.8,1,0.5,0,0,1,37.55,0,1.25
"152",2,2023-01-10 11:18:21,2023-01-10 11:23:02,1,0.75,1,"N",237,237,1,6.5,0,0.5,2.1,0,1,12.6,2.5,0
"153",2,2023-01-17 15:43:00,2023-01-17 15:53:48,1,2.45,1,"N",158,13,1,14.2,1,0.5,3.84,0,1,23.04,2.5,0
"154",2,2023-01-21 11:18:48,2023-01-21 11:27:48,2,1.27,1,"N",263,239,1,10.7,0,0.5,2.2,0,1,16.9,2.5,0
"155",2,2022-10-25 08:03:37,2022-10-25 08:03:40,2,0.22,5,"N",138,264,1,62,0,0.5,15.7,0,0.3,78.5,0,0
"156",2,2023-01-21 19:38:23,2023-01-21 19:43:54,1,1.29,1,"N",142,50,1,7.9,1,0.5,1,0,1,13.9,2.5,0
"157",2,2023-01-19 08:46:06,2023-01-19 09:40:17,1,13.43,1,"N",132,25,1,63.9,0,0.5,13.33,0,1,79.98,0,1.25
"158",2,2023-01-16 17:49:09,2023-01-16 18:02:32,2,8.02,1,"N",132,93,1,31.7,1,0.5,6.84,0,1,42.29,0,1.25
"159",1,2023-01-25 17:02:42,2023-01-25 17:11:42,1,1.6,1,"N",170,246,1,10,3.5,0.5,3,0,1,18,2.5,0
"160",2,2023-01-07 18:37:38,2023-01-07 18:46:21,1,1.65,1,"N",114,234,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
"161",2,2023-01-14 08:49:41,2023-01-14 08:57:25,1,1.82,1,"N",151,143,1,10,0,0.5,1,0,1,15,2.5,0
"162",2,2023-01-10 13:17:40,2023-01-10 13:50:27,NA,9.43,NA,NA,166,148,0,47.37,0,0.5,7.71,0,1,59.08,NA,NA
"163",2,2023-01-22 09:59:53,2023-01-22 10:05:31,1,0.65,1,"N",141,43,2,7.2,0,0.5,0,0,1,11.2,2.5,0
"164",2,2023-01-13 19:00:25,2023-01-13 19:05:31,1,0.5,1,"N",90,234,2,-6.5,-1,-0.5,0,0,-1,-11.5,-2.5,0
"165",2,2023-01-24 04:36:05,2023-01-24 04:42:52,1,0.74,1,"N",142,143,1,7.9,0,0.5,2.38,0,1,14.28,2.5,0
"166",1,2023-01-10 09:04:25,2023-01-10 09:15:50,1,1.5,1,"Y",141,262,1,10.7,2.5,0.5,2.94,0,1,17.64,2.5,0
"167",2,2023-01-14 13:31:36,2023-01-14 14:07:44,1,5.68,1,"N",151,140,1,35.2,0,0.5,7.84,0,1,47.04,2.5,0
"168",2,2023-01-26 09:06:49,2023-01-26 09:12:31,1,0.85,1,"N",125,234,1,7.2,0,0.5,2.24,0,1,13.44,2.5,0
"169",2,2023-01-18 05:01:28,2023-01-18 05:20:19,1,2.03,1,"N",107,246,1,17.7,0,0.5,4.34,0,1,26.04,2.5,0
"170",1,2023-01-04 15:13:25,2023-01-04 15:16:58,0,0.6,1,"N",43,142,2,5.8,3.5,0.5,0,0,1,10.8,2.5,0
"171",2,2023-01-13 16:22:45,2023-01-13 16:41:39,6,4.23,1,"N",48,41,1,21.9,1,0.5,5.38,0,1,32.28,2.5,0
"172",1,2023-01-21 03:01:02,2023-01-21 03:09:33,1,1.7,1,"N",262,229,2,10.7,2.5,0.5,0,0,1,14.7,2.5,0
"173",2,2023-01-05 04:47:06,2023-01-05 04:57:31,NA,1.72,NA,NA,142,161,0,16.1,0,0.5,3,0,1,23.1,NA,NA
"174",2,2023-01-20 08:18:44,2023-01-20 08:31:22,1,1.18,1,"N",140,233,4,13.5,0,0.5,0,0,1,17.5,2.5,0
"175",2,2023-01-24 06:42:46,2023-01-24 06:58:06,1,1.53,1,"N",231,234,1,14.2,0,0.5,2,0,1,20.2,2.5,0
"176",2,2023-01-11 07:28:11,2023-01-11 07:32:03,1,0.32,1,"N",263,262,2,4,0,0.5,0,0,0.3,7.3,2.5,0
"177",1,2023-01-23 07:29:46,2023-01-23 07:49:53,3,2.1,1,"N",234,230,2,15.6,2.5,0.5,0,0,1,19.6,2.5,0
"178",2,2023-01-24 04:39:46,2023-01-24 05:17:08,2,16.26,3,"N",230,1,1,86.7,0,0,20.49,14.75,1,122.94,0,0
"179",2,2023-01-26 06:35:03,2023-01-26 06:53:07,1,2.76,1,"N",158,230,1,18.4,0,0.5,6.72,0,1,29.12,2.5,0
"180",2,2023-01-09 13:09:52,2023-01-09 13:22:22,3,1.02,1,"N",170,186,1,12.1,2.5,0.5,3.72,0,1,22.32,2.5,0
"181",2,2023-01-27 14:09:57,2023-01-27 14:14:02,1,0.4,1,"N",246,48,1,5.8,2.5,0.5,2.46,0,1,14.76,2.5,0
"182",1,2023-01-23 08:54:13,2023-01-23 09:01:20,0,1,1,"N",230,246,1,7.9,2.5,0.5,1.1,0,1,13,2.5,0
"183",2,2023-01-29 13:32:52,2023-01-29 13:37:52,1,1.07,1,"N",142,239,2,7.9,0,0.5,0,0,1,11.9,2.5,0
"184",2,2023-01-08 14:53:22,2023-01-08 14:57:00,1,0.63,1,"N",142,48,1,5.8,0,0.5,4,0,1,13.8,2.5,0
"185",2,2023-01-12 15:32:35,2023-01-12 15:36:23,1,1.09,1,"N",233,141,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
"186",1,2023-01-09 06:23:50,2023-01-09 06:51:30,1,10.4,1,"N",239,138,1,44.3,7.5,0.5,11.95,6.55,1,71.8,2.5,0
"187",1,2023-01-09 04:37:37,2023-01-09 04:58:53,1,2.8,1,"N",262,142,1,20.5,2.5,0.5,2,0,1,26.5,2.5,0
"188",2,2023-01-20 16:08:40,2023-01-20 16:15:55,1,0.8,1,"N",230,50,2,8.6,1,0.5,0,0,1,13.6,2.5,0
"189",1,2023-01-30 12:09:18,2023-01-30 12:21:47,1,1.5,1,"N",162,50,2,10.7,5,0.5,0,0,1,17.2,2.5,0
"190",2,2023-01-15 07:28:58,2023-01-15 07:42:22,1,2.6,1,"N",107,163,1,14.9,0,0.5,2.88,0,1,21.78,2.5,0
"191",2,2023-01-05 06:14:39,2023-01-05 06:35:37,2,3.1,1,"N",141,107,1,24,0,0.5,5.6,0,1,33.6,2.5,0
"192",2,2023-01-07 12:24:15,2023-01-07 12:46:11,1,7.19,1,"N",68,41,1,33.1,0,0.5,0,0,1,37.1,2.5,0
"193",1,2023-01-25 17:47:02,2023-01-25 17:57:12,1,1.7,1,"N",142,141,1,10.7,3.5,0.5,3.14,0,1,18.84,2.5,0
"194",1,2023-01-04 09:36:32,2023-01-04 09:44:36,1,1.4,1,"N",170,237,1,10,2.5,0.5,2.8,0,1,16.8,2.5,0
"195",2,2023-01-03 13:19:13,2023-01-03 13:24:07,1,0.59,1,"N",236,141,1,6.5,2.5,0.5,1,0,1,14,2.5,0
"196",1,2023-01-29 12:15:05,2023-01-29 12:29:35,2,2.4,1,"N",75,239,1,14.2,2.5,0.5,3.6,0,1,21.8,2.5,0
"197",1,2023-01-19 17:35:24,2023-01-19 17:42:00,2,1.6,1,"N",79,90,1,9.3,3.5,0.5,2.85,0,1,17.15,2.5,0
"198",1,2023-01-28 19:28:34,2023-01-28 19:44:36,1,2.6,1,"N",144,246,1,14.9,3.5,0.5,2,0,1,21.9,2.5,0
"199",2,2023-01-08 11:23:43,2023-01-08 11:38:40,1,1.96,1,"N",170,246,2,14.9,0,0.5,0,0,1,18.9,2.5,0
"200",2,2023-01-15 11:15:22,2023-01-15 11:20:02,1,0.75,1,"N",238,239,1,7.2,0,0.5,0.8,0,1,12,2.5,0
"201",2,2023-01-22 11:48:39,2023-01-22 12:01:29,1,1.22,1,"N",100,170,2,12.1,0,0.5,0,0,1,16.1,2.5,0
"202",2,2023-01-14 06:38:54,2023-01-14 06:51:24,1,1.77,1,"N",113,100,1,13.5,0,0.5,2.62,0,1,20.12,2.5,0
"203",2,2023-01-01 03:50:27,2023-01-01 04:00:17,1,2.28,1,"N",137,249,1,12.8,0,0.5,3.36,0,1,20.16,2.5,0
"204",1,2023-01-09 18:40:02,2023-01-09 18:44:47,1,1.3,1,"N",162,141,2,7.9,3.5,0.5,0,0,1,12.9,2.5,0
"205",2,2023-01-02 21:06:06,2023-01-02 21:10:31,1,0.95,1,"N",141,236,1,7.2,1,0.5,2,0,1,14.2,2.5,0
"206",2,2023-01-14 12:45:22,2023-01-14 13:45:29,1,17.78,2,"N",132,230,1,70,0,0.5,16.11,6.55,1,97.91,2.5,1.25
"207",1,2023-01-18 12:25:58,2023-01-18 12:26:35,1,0,1,"N",142,142,1,3,5,0.5,1.9,0,1,11.4,2.5,0
"208",2,2023-01-03 15:40:06,2023-01-03 15:51:58,1,2.72,1,"N",230,263,1,14.9,1,0.5,3.98,0,1,23.88,2.5,0
"209",2,2023-01-01 11:54:11,2023-01-01 11:57:24,1,0.98,1,"N",263,141,1,6.5,0,0.5,2.1,0,1,12.6,2.5,0
"210",2,2023-01-15 08:35:53,2023-01-15 08:35:59,1,0,1,"N",265,265,3,-3,0,-0.5,0,0,-1,-4.5,0,0
"211",2,2023-01-13 05:33:01,2023-01-13 05:47:48,1,2.62,1,"N",239,100,1,16.3,0,0.5,3.25,0,1,23.55,2.5,0
"212",2,2023-01-04 14:32:09,2023-01-04 15:13:39,2,18.87,2,"N",132,163,1,70,5,0.5,17.11,6.55,1,103.91,2.5,1.25
"213",2,2023-01-07 12:07:45,2023-01-07 12:30:41,3,2.1,1,"N",141,48,1,21.2,0,0.5,5.04,0,1,30.24,2.5,0
"214",2,2023-01-05 10:35:46,2023-01-05 10:46:27,2,0.78,1,"N",43,143,1,10.7,0,0.5,1.5,0,1,16.2,2.5,0
"215",2,2023-01-21 14:00:27,2023-01-21 14:06:57,5,2,1,"N",229,262,2,10,0,0.5,0,0,1,14,2.5,0
"216",2,2023-01-07 12:55:58,2023-01-07 13:04:39,1,1.32,1,"N",238,166,1,10,0,0.5,2.1,0,1,16.1,2.5,0
"217",2,2023-01-24 13:47:14,2023-01-24 14:06:26,1,2.36,1,"N",186,163,1,17.7,2.5,0.5,4.84,0,1,29.04,2.5,0
"218",2,2023-01-26 13:28:08,2023-01-26 13:52:48,1,2.96,1,"N",125,170,1,22.6,2.5,0.5,2,0,1,31.1,2.5,0
"219",1,2023-01-12 17:02:13,2023-01-12 17:07:20,1,0.8,1,"N",237,236,1,6.5,3.5,0.5,2.3,0,1,13.8,2.5,0
"220",2,2023-01-30 09:59:15,2023-01-30 10:14:34,1,2.52,1,"N",68,162,1,15.6,0,0.5,3.92,0,1,23.52,2.5,0
"221",1,2023-01-20 14:42:43,2023-01-20 14:53:39,1,1.6,1,"N",68,158,1,11.4,5,0.5,2,0,1,19.9,2.5,0
"222",1,2023-01-23 09:50:48,2023-01-23 10:09:53,1,3.8,1,"N",87,186,1,19.1,2.5,0.5,5.75,0,1,28.85,2.5,0
"223",2,2023-01-11 09:21:08,2023-01-11 09:28:19,1,1.05,1,"N",163,141,2,8.6,0,0.5,0,0,1,12.6,2.5,0
"224",1,2023-01-15 19:19:54,2023-01-15 19:32:07,2,2.1,1,"N",125,87,1,13.5,3.5,0.5,0,0,1,18.5,2.5,0
"225",2,2023-01-01 07:56:09,2023-01-01 08:02:04,2,1.35,1,"N",43,237,1,8.6,0,0.5,2.52,0,1,15.12,2.5,0
"226",2,2023-01-05 04:49:18,2023-01-05 04:55:00,1,0.6,1,"N",48,230,1,7.2,0,0.5,2.24,0,1,13.44,2.5,0
"227",2,2023-01-19 03:12:16,2023-01-19 03:18:53,1,0.9,1,"N",237,237,1,7.9,0,0.5,2.38,0,1,14.28,2.5,0
"228",2,2023-01-21 15:06:12,2023-01-21 15:24:49,1,2.49,1,"N",79,231,1,18.4,1,0.5,4.68,0,1,28.08,2.5,0
"229",2,2023-01-02 17:15:54,2023-01-02 17:19:21,4,0.96,1,"N",263,263,1,6.5,1,0.5,0,0,1,11.5,2.5,0
"230",2,2023-01-22 05:23:04,2023-01-22 05:30:58,3,1.77,1,"N",262,140,1,10.7,0,0.5,2.94,0,1,17.64,2.5,0
"231",2,2023-01-17 02:58:48,2023-01-17 03:02:43,2,0.98,1,"N",79,137,2,6.5,0,0.5,0,0,1,10.5,2.5,0
"232",2,2023-01-16 06:25:03,2023-01-16 06:48:56,1,12.97,1,"N",70,164,1,50.6,0,0.5,13.48,11.55,1,80.88,2.5,1.25
"233",2,2023-01-16 12:24:14,2023-01-16 12:36:26,1,1.25,1,"N",239,237,1,12.8,0,0.5,3.36,0,1,20.16,2.5,0
"234",2,2023-01-26 14:29:20,2023-01-26 14:46:48,1,1.69,1,"N",164,114,1,16.3,2.5,0.5,2,0,1,24.8,2.5,0
"235",2,2023-01-26 12:05:49,2023-01-26 12:12:09,1,0.8,1,"N",230,100,2,7.9,2.5,0.5,0,0,1,14.4,2.5,0
"236",1,2023-01-03 16:11:30,2023-01-03 16:24:42,1,3.2,1,"N",48,43,1,16.3,3.5,0.5,5.3,0,1,26.6,2.5,0
"237",2,2023-01-12 22:26:20,2023-01-12 22:33:28,2,2.87,1,"N",7,70,1,13.5,1,0.5,3.2,0,1,19.2,0,0
"238",2,2023-01-05 07:13:18,2023-01-05 07:36:52,1,5.75,1,"N",262,144,1,29.6,0,0.5,3,0,1,36.6,2.5,0
"239",2,2023-01-27 02:50:10,2023-01-27 03:01:20,2,2.92,1,"N",238,152,2,15.6,0,0.5,0,0,1,19.6,2.5,0
"240",2,2023-01-19 12:11:44,2023-01-19 12:23:27,1,1.23,1,"N",234,68,1,11.4,2.5,0.5,3.58,0,1,21.48,2.5,0
"241",2,2023-01-26 17:24:57,2023-01-26 17:43:58,2,3.72,1,"N",230,144,1,20.5,1,0.5,1,0,1,26.5,2.5,0
"242",2,2023-01-08 11:47:44,2023-01-08 11:52:15,6,1.01,1,"N",141,141,1,7.2,0,0.5,2.24,0,1,13.44,2.5,0
"243",1,2023-01-23 03:08:05,2023-01-23 03:20:03,1,1.7,1,"N",141,75,1,11.4,2.5,0.5,3.85,0,1,19.25,2.5,0
"244",2,2023-01-06 13:25:52,2023-01-06 13:37:09,2,2.71,1,"N",238,74,1,14.9,2.5,0.5,1,0,1,22.4,2.5,0
"245",2,2023-01-11 02:56:48,2023-01-11 03:09:10,1,1.4,1,"N",100,233,1,12.8,0,0.5,3.36,0,1,20.16,2.5,0
"246",2,2023-01-06 08:18:28,2023-01-06 08:24:44,5,0.89,1,"N",237,229,1,7.9,0,0.5,2.14,0,1,14.04,2.5,0
"247",2,2023-01-23 07:48:59,2023-01-23 08:00:57,1,1.69,1,"N",236,237,1,12.8,0,0.5,3.36,0,1,20.16,2.5,0
"248",2,2023-01-11 14:37:41,2023-01-11 14:54:15,1,9.08,1,"N",138,164,1,35.9,7.5,0.5,10.79,6.55,1,65.99,2.5,1.25
"249",2,2023-01-17 09:37:14,2023-01-17 09:42:32,1,0.5,1,"N",246,246,2,6.5,0,0.5,0,0,1,10.5,2.5,0
"250",2,2023-01-19 09:33:57,2023-01-19 09:42:52,1,1.94,1,"N",186,125,1,11.4,0,0.5,3.08,0,1,18.48,2.5,0
"251",2,2023-01-23 00:57:20,2023-01-23 01:04:40,1,1.57,1,"N",186,161,1,10,0,0.5,2.8,0,1,16.8,2.5,0
"252",2,2023-01-23 20:27:04,2023-01-23 20:37:42,1,4.39,1,"N",79,261,1,20.5,1,0.5,5.1,0,1,30.6,2.5,0
"253",2,2023-01-13 17:39:12,2023-01-13 18:22:27,2,17.27,2,"N",132,100,2,70,0,0.5,0,6.55,1,81.8,2.5,1.25
"254",2,2023-01-18 12:56:22,2023-01-18 13:12:50,1,2.8,1,"N",125,230,1,17,2.5,0.5,4.7,0,1,28.2,2.5,0
"255",1,2023-01-20 17:07:35,2023-01-20 17:37:51,1,19.1,2,"N",132,236,1,70,3.75,0.5,7,6.55,1,88.8,2.5,1.25
"256",2,2023-01-12 06:40:39,2023-01-12 06:52:20,1,2.14,1,"N",43,151,1,13.5,0,0.5,6,0,1,23.5,2.5,0
"257",2,2023-01-23 01:51:16,2023-01-23 02:47:37,2,19.28,2,"N",132,162,1,70,0,0.5,14.8,0,1,90.05,2.5,1.25
"258",1,2023-01-28 18:45:13,2023-01-28 18:53:03,2,1.1,1,"N",142,229,1,7.9,3.5,0.5,2.55,0,1,15.45,2.5,0
"259",2,2023-01-08 09:31:02,2023-01-08 09:45:28,2,2.9,1,"N",237,114,1,16.3,0,0.5,4.06,0,1,24.36,2.5,0
"260",2,2023-01-23 15:53:38,2023-01-23 15:58:45,1,1,1,"N",140,262,2,7.9,1,0.5,0,0,1,12.9,2.5,0
"261",2,2023-01-18 02:11:34,2023-01-18 02:17:24,1,1.05,1,"N",40,33,1,7.9,0,0.5,0.94,0,1,10.34,0,0
"262",2,2023-01-21 13:14:05,2023-01-21 13:18:07,1,0.6,1,"N",233,229,2,5.8,0,0.5,0,0,1,9.8,2.5,0
"263",2,2023-01-14 08:48:28,2023-01-14 09:01:09,1,2.28,1,"N",236,140,1,13.5,0,0.5,3.5,0,1,21,2.5,0
"264",1,2023-01-17 10:44:24,2023-01-17 10:53:27,2,1,1,"N",164,246,1,8.6,2.5,0.5,2.5,0,1,15.1,2.5,0
